         n,            x ,         t,                    s,     Pk,     k,    epsilon 
     276       0  0.27600000E+00  0.00000000E+00  0.47270848E-04  0.59425939E-02  0.26819603E-02
     277       0  0.27700000E+00  0.00000000E+00  0.47270848E-04  0.59418899E-02  0.26797589E-02
     278       0  0.27800000E+00  0.00000000E+00  0.47270848E-04  0.59411860E-02  0.26775575E-02
     279       0  0.27900000E+00  0.00000000E+00  0.47270848E-04  0.59404820E-02  0.26753561E-02
     280       0  0.28000000E+00  0.00000000E+00  0.47270848E-04  0.59397781E-02  0.26731547E-02
     281       0  0.28100000E+00  0.00000000E+00  0.47270848E-04  0.59390742E-02  0.26709533E-02
     282       0  0.28200000E+00  0.00000000E+00  0.47270848E-04  0.59383702E-02  0.26687520E-02
     283       0  0.28300000E+00  0.00000000E+00  0.47270848E-04  0.59376663E-02  0.26665506E-02
     284       0  0.28400000E+00  0.00000000E+00  0.47270848E-04  0.59369623E-02  0.26643492E-02
     285       0  0.28500000E+00  0.00000000E+00  0.47270848E-04  0.59362584E-02  0.26621478E-02
     286       0  0.28600000E+00  0.00000000E+00  0.47270848E-04  0.59355544E-02  0.26599464E-02
     287       0  0.28700000E+00  0.00000000E+00  0.47270848E-04  0.59348505E-02  0.26577450E-02
     288       0  0.28800000E+00  0.00000000E+00  0.47270848E-04  0.59341465E-02  0.26555436E-02
     289       0  0.28900000E+00  0.00000000E+00  0.47270848E-04  0.59334426E-02  0.26533422E-02
     290       0  0.29000000E+00  0.00000000E+00  0.47270848E-04  0.59327386E-02  0.26511408E-02
     291       0  0.29100000E+00  0.00000000E+00  0.47270848E-04  0.59320347E-02  0.26489395E-02
     292       0  0.29200000E+00  0.00000000E+00  0.47270848E-04  0.59313307E-02  0.26467381E-02
     293       0  0.29300000E+00  0.00000000E+00  0.47270848E-04  0.59306268E-02  0.26445367E-02
     294       0  0.29400000E+00  0.00000000E+00  0.47270848E-04  0.59299228E-02  0.26423353E-02
     295       0  0.29500000E+00  0.00000000E+00  0.47270848E-04  0.59292189E-02  0.26401339E-02
     296       0  0.29600000E+00  0.00000000E+00  0.47270848E-04  0.59285149E-02  0.26379325E-02
     297       0  0.29700000E+00  0.00000000E+00  0.47270848E-04  0.59278110E-02  0.26357311E-02
     298       0  0.29800000E+00  0.00000000E+00  0.47270848E-04  0.59271070E-02  0.26335297E-02
     299       0  0.29900000E+00  0.00000000E+00  0.47270848E-04  0.59264031E-02  0.26313284E-02
     300       0  0.30000000E+00  0.00000000E+00  0.47270848E-04  0.59256991E-02  0.26291270E-02
     301       0  0.30100000E+00  0.00000000E+00  0.47270848E-04  0.59249952E-02  0.26269256E-02
     302       0  0.30200000E+00  0.00000000E+00  0.47270848E-04  0.59242912E-02  0.26247242E-02
     303       0  0.30300000E+00  0.00000000E+00  0.47270848E-04  0.59235873E-02  0.26225228E-02
     304       0  0.30400000E+00  0.00000000E+00  0.47270848E-04  0.59228833E-02  0.26203214E-02
     305       0  0.30500000E+00  0.00000000E+00  0.47270848E-04  0.59221794E-02  0.26181200E-02
     306       0  0.30600000E+00  0.00000000E+00  0.47270848E-04  0.59214755E-02  0.26159186E-02
     307       0  0.30700000E+00  0.00000000E+00  0.47270848E-04  0.59207715E-02  0.26137172E-02
     308       0  0.30800000E+00  0.00000000E+00  0.47270848E-04  0.59200676E-02  0.26115159E-02
     309       0  0.30900000E+00  0.00000000E+00  0.47270848E-04  0.59193636E-02  0.26093145E-02
     310       0  0.31000000E+00  0.00000000E+00  0.47270848E-04  0.59186597E-02  0.26071131E-02
     311       0  0.31100000E+00  0.00000000E+00  0.47270848E-04  0.59179557E-02  0.26049117E-02
     312       0  0.31200000E+00  0.00000000E+00  0.47270848E-04  0.59172518E-02  0.26027103E-02
     313       0  0.31300000E+00  0.00000000E+00  0.47270848E-04  0.59165478E-02  0.26005089E-02
     314       0  0.31400000E+00  0.00000000E+00  0.47270848E-04  0.59158439E-02  0.25983075E-02
     315       0  0.31500000E+00  0.00000000E+00  0.47270848E-04  0.59151399E-02  0.25961061E-02
     316       0  0.31600000E+00  0.00000000E+00  0.47270848E-04  0.59144360E-02  0.25939048E-02
     317       0  0.31700000E+00  0.00000000E+00  0.47270848E-04  0.59137320E-02  0.25917034E-02
     318       0  0.31800000E+00  0.00000000E+00  0.47270848E-04  0.59130281E-02  0.25895020E-02
     319       0  0.31900000E+00  0.00000000E+00  0.47270848E-04  0.59123241E-02  0.25873006E-02
     320       0  0.32000000E+00  0.00000000E+00  0.47270848E-04  0.59116202E-02  0.25850992E-02
     321       0  0.32100000E+00  0.00000000E+00  0.46806129E-04  0.59109659E-02  0.25830613E-02
     322       0  0.32200000E+00  0.00000000E+00  0.46806129E-04  0.59103116E-02  0.25810234E-02
     323       0  0.32300000E+00  0.00000000E+00  0.46806129E-04  0.59096574E-02  0.25789855E-02
     324       0  0.32400000E+00  0.00000000E+00  0.46806129E-04  0.59090031E-02  0.25769476E-02
     325       0  0.32500000E+00  0.00000000E+00  0.46806129E-04  0.59083488E-02  0.25749097E-02
     326       0  0.32600000E+00  0.00000000E+00  0.46806129E-04  0.59076946E-02  0.25728719E-02
     327       0  0.32700000E+00  0.00000000E+00  0.46806129E-04  0.59070403E-02  0.25708340E-02
     328       0  0.32800000E+00  0.00000000E+00  0.46806129E-04  0.59063860E-02  0.25687961E-02
     329       0  0.32900000E+00  0.00000000E+00  0.46806129E-04  0.59057318E-02  0.25667582E-02
     330       0  0.33000000E+00  0.00000000E+00  0.46806129E-04  0.59050775E-02  0.25647203E-02
     331       0  0.33100000E+00  0.00000000E+00  0.46806129E-04  0.59044232E-02  0.25626824E-02
     332       0  0.33200000E+00  0.00000000E+00  0.46806129E-04  0.59037690E-02  0.25606445E-02
     333       0  0.33300000E+00  0.00000000E+00  0.46806129E-04  0.59031147E-02  0.25586066E-02
     334       0  0.33400000E+00  0.00000000E+00  0.46806129E-04  0.59024604E-02  0.25565687E-02
     335       0  0.33500000E+00  0.00000000E+00  0.46806129E-04  0.59018062E-02  0.25545308E-02
     336       0  0.33600000E+00  0.00000000E+00  0.46806129E-04  0.59011519E-02  0.25524929E-02
     337       0  0.33700000E+00  0.00000000E+00  0.46806129E-04  0.59004976E-02  0.25504551E-02
     338       0  0.33800000E+00  0.00000000E+00  0.46806129E-04  0.58998433E-02  0.25484172E-02
     339       0  0.33900000E+00  0.00000000E+00  0.46806129E-04  0.58991891E-02  0.25463793E-02
     340       0  0.34000000E+00  0.00000000E+00  0.46806129E-04  0.58985348E-02  0.25443414E-02
     341       0  0.34100000E+00  0.00000000E+00  0.46806129E-04  0.58978805E-02  0.25423035E-02
     342       0  0.34200000E+00  0.00000000E+00  0.46806129E-04  0.58972263E-02  0.25402656E-02
     343       0  0.34300000E+00  0.00000000E+00  0.46806129E-04  0.58965720E-02  0.25382277E-02
     344       0  0.34400000E+00  0.00000000E+00  0.46806129E-04  0.58959177E-02  0.25361898E-02
     345       0  0.34500000E+00  0.00000000E+00  0.46806129E-04  0.58952635E-02  0.25341519E-02
     346       0  0.34600000E+00  0.00000000E+00  0.46806129E-04  0.58946092E-02  0.25321140E-02
     347       0  0.34700000E+00  0.00000000E+00  0.46806129E-04  0.58939549E-02  0.25300761E-02
     348       0  0.34800000E+00  0.00000000E+00  0.46806129E-04  0.58933007E-02  0.25280383E-02
     349       0  0.34900000E+00  0.00000000E+00  0.46806129E-04  0.58926464E-02  0.25260004E-02
     350       0  0.35000000E+00  0.00000000E+00  0.46806129E-04  0.58919921E-02  0.25239625E-02
     351       0  0.35100000E+00  0.00000000E+00  0.46806129E-04  0.58913379E-02  0.25219246E-02
     352       0  0.35200000E+00  0.00000000E+00  0.46806129E-04  0.58906836E-02  0.25198867E-02
     353       0  0.35300000E+00  0.00000000E+00  0.46806129E-04  0.58900293E-02  0.25178488E-02
     354       0  0.35400000E+00  0.00000000E+00  0.46806129E-04  0.58893751E-02  0.25158109E-02
     355       0  0.35500000E+00  0.00000000E+00  0.46806129E-04  0.58887208E-02  0.25137730E-02
     356       0  0.35600000E+00  0.00000000E+00  0.46806129E-04  0.58880665E-02  0.25117351E-02
     357       0  0.35700000E+00  0.00000000E+00  0.46806129E-04  0.58874122E-02  0.25096972E-02
     358       0  0.35800000E+00  0.00000000E+00  0.46806129E-04  0.58867580E-02  0.25076593E-02
     359       0  0.35900000E+00  0.00000000E+00  0.46806129E-04  0.58861037E-02  0.25056215E-02
     360       0  0.36000000E+00  0.00000000E+00  0.46806129E-04  0.58854494E-02  0.25035836E-02
     361       0  0.36100000E+00  0.00000000E+00  0.46806129E-04  0.58847952E-02  0.25015457E-02
     362       0  0.36200000E+00  0.00000000E+00  0.46806129E-04  0.58841409E-02  0.24995078E-02
     363       0  0.36300000E+00  0.00000000E+00  0.46806129E-04  0.58834866E-02  0.24974699E-02
     364       0  0.36400000E+00  0.00000000E+00  0.46806129E-04  0.58828324E-02  0.24954320E-02
     365       0  0.36500000E+00  0.00000000E+00  0.46806129E-04  0.58821781E-02  0.24933941E-02
     366       0  0.36600000E+00  0.00000000E+00  0.46806129E-04  0.58815238E-02  0.24913562E-02
     367       0  0.36700000E+00  0.00000000E+00  0.46806129E-04  0.58808696E-02  0.24893183E-02
     368       0  0.36800000E+00  0.00000000E+00  0.46806129E-04  0.58802153E-02  0.24872804E-02
     369       0  0.36900000E+00  0.00000000E+00  0.46806129E-04  0.58795610E-02  0.24852426E-02
     370       0  0.37000000E+00  0.00000000E+00  0.46806129E-04  0.58789068E-02  0.24832047E-02
     371       0  0.37100000E+00  0.00000000E+00  0.46344748E-04  0.58783008E-02  0.24813249E-02
     372       0  0.37200000E+00  0.00000000E+00  0.46344748E-04  0.58776948E-02  0.24794452E-02
     373       0  0.37300000E+00  0.00000000E+00  0.46344748E-04  0.58770888E-02  0.24775655E-02
     374       0  0.37400000E+00  0.00000000E+00  0.46344748E-04  0.58764828E-02  0.24756858E-02
     375       0  0.37500000E+00  0.00000000E+00  0.46344748E-04  0.58758768E-02  0.24738060E-02
     376       0  0.37600000E+00  0.00000000E+00  0.46344748E-04  0.58752708E-02  0.24719263E-02
     377       0  0.37700000E+00  0.00000000E+00  0.46344748E-04  0.58746648E-02  0.24700466E-02
     378       0  0.37800000E+00  0.00000000E+00  0.46344748E-04  0.58740588E-02  0.24681669E-02
     379       0  0.37900000E+00  0.00000000E+00  0.46344748E-04  0.58734528E-02  0.24662871E-02
     380       0  0.38000000E+00  0.00000000E+00  0.46344748E-04  0.58728468E-02  0.24644074E-02
     381       0  0.38100000E+00  0.00000000E+00  0.46344748E-04  0.58722408E-02  0.24625277E-02
     382       0  0.38200000E+00  0.00000000E+00  0.46344748E-04  0.58716348E-02  0.24606480E-02
     383       0  0.38300000E+00  0.00000000E+00  0.46344748E-04  0.58710288E-02  0.24587682E-02
     384       0  0.38400000E+00  0.00000000E+00  0.46344748E-04  0.58704228E-02  0.24568885E-02
     385       0  0.38500000E+00  0.00000000E+00  0.46344748E-04  0.58698168E-02  0.24550088E-02
     386       0  0.38600000E+00  0.00000000E+00  0.46344748E-04  0.58692108E-02  0.24531291E-02
     387       0  0.38700000E+00  0.00000000E+00  0.46344748E-04  0.58686048E-02  0.24512493E-02
     388       0  0.38800000E+00  0.00000000E+00  0.46344748E-04  0.58679988E-02  0.24493696E-02
     389       0  0.38900000E+00  0.00000000E+00  0.46344748E-04  0.58673928E-02  0.24474899E-02
     390       0  0.39000000E+00  0.00000000E+00  0.46344748E-04  0.58667868E-02  0.24456102E-02
     391       0  0.39100000E+00  0.00000000E+00  0.46344748E-04  0.58661808E-02  0.24437304E-02
     392       0  0.39200000E+00  0.00000000E+00  0.46344748E-04  0.58655748E-02  0.24418507E-02
     393       0  0.39300000E+00  0.00000000E+00  0.46344748E-04  0.58649688E-02  0.24399710E-02
     394       0  0.39400000E+00  0.00000000E+00  0.46344748E-04  0.58643628E-02  0.24380913E-02
     395       0  0.39500000E+00  0.00000000E+00  0.46344748E-04  0.58637568E-02  0.24362115E-02
     396       0  0.39600000E+00  0.00000000E+00  0.46344748E-04  0.58631508E-02  0.24343318E-02
     397       0  0.39700000E+00  0.00000000E+00  0.46344748E-04  0.58625448E-02  0.24324521E-02
     398       0  0.39800000E+00  0.00000000E+00  0.46344748E-04  0.58619388E-02  0.24305723E-02
     399       0  0.39900000E+00  0.00000000E+00  0.46344748E-04  0.58613328E-02  0.24286926E-02
     400       0  0.40000000E+00  0.00000000E+00  0.46344748E-04  0.58607268E-02  0.24268129E-02
     401       0  0.40100000E+00  0.00000000E+00  0.46344748E-04  0.58601208E-02  0.24249332E-02
     402       0  0.40200000E+00  0.00000000E+00  0.46344748E-04  0.58595148E-02  0.24230534E-02
     403       0  0.40300000E+00  0.00000000E+00  0.46344748E-04  0.58589088E-02  0.24211737E-02
     404       0  0.40400000E+00  0.00000000E+00  0.46344748E-04  0.58583028E-02  0.24192940E-02
     405       0  0.40500000E+00  0.00000000E+00  0.46344748E-04  0.58576968E-02  0.24174143E-02
     406       0  0.40600000E+00  0.00000000E+00  0.46344748E-04  0.58570908E-02  0.24155345E-02
     407       0  0.40700000E+00  0.00000000E+00  0.46344748E-04  0.58564848E-02  0.24136548E-02
     408       0  0.40800000E+00  0.00000000E+00  0.46344748E-04  0.58558788E-02  0.24117751E-02
     409       0  0.40900000E+00  0.00000000E+00  0.46344748E-04  0.58552728E-02  0.24098954E-02
     410       0  0.41000000E+00  0.00000000E+00  0.46344748E-04  0.58546668E-02  0.24080156E-02
     411       0  0.41100000E+00  0.00000000E+00  0.46344748E-04  0.58540608E-02  0.24061359E-02
     412       0  0.41200000E+00  0.00000000E+00  0.46344748E-04  0.58534548E-02  0.24042562E-02
     413       0  0.41300000E+00  0.00000000E+00  0.46344748E-04  0.58528488E-02  0.24023765E-02
     414       0  0.41400000E+00  0.00000000E+00  0.46344748E-04  0.58522428E-02  0.24004967E-02
     415       0  0.41500000E+00  0.00000000E+00  0.46344748E-04  0.58516368E-02  0.23986170E-02
     416       0  0.41600000E+00  0.00000000E+00  0.46344748E-04  0.58510308E-02  0.23967373E-02
     417       0  0.41700000E+00  0.00000000E+00  0.46344748E-04  0.58504248E-02  0.23948576E-02
     418       0  0.41800000E+00  0.00000000E+00  0.46344748E-04  0.58498188E-02  0.23929778E-02
     419       0  0.41900000E+00  0.00000000E+00  0.46344748E-04  0.58492128E-02  0.23910981E-02
     420       0  0.42000000E+00  0.00000000E+00  0.46344748E-04  0.58486068E-02  0.23892184E-02
     421       0  0.42100000E+00  0.00000000E+00  0.46344748E-04  0.58480008E-02  0.23873387E-02
     422       0  0.42200000E+00  0.00000000E+00  0.46344748E-04  0.58473948E-02  0.23854589E-02
     423       0  0.42300000E+00  0.00000000E+00  0.46344748E-04  0.58467888E-02  0.23835792E-02
     424       0  0.42400000E+00  0.00000000E+00  0.46344748E-04  0.58461828E-02  0.23816995E-02
     425       0  0.42500000E+00  0.00000000E+00  0.45891280E-04  0.58456231E-02  0.23799710E-02
     426       0  0.42600000E+00  0.00000000E+00  0.45891280E-04  0.58450635E-02  0.23782425E-02
     427       0  0.42700000E+00  0.00000000E+00  0.45891280E-04  0.58445039E-02  0.23765140E-02
     428       0  0.42800000E+00  0.00000000E+00  0.45891280E-04  0.58439442E-02  0.23747855E-02
     429       0  0.42900000E+00  0.00000000E+00  0.45891280E-04  0.58433846E-02  0.23730570E-02
     430       0  0.43000000E+00  0.00000000E+00  0.45891280E-04  0.58428249E-02  0.23713285E-02
     431       0  0.43100000E+00  0.00000000E+00  0.45891280E-04  0.58422653E-02  0.23696000E-02
     432       0  0.43200000E+00  0.00000000E+00  0.45891280E-04  0.58417057E-02  0.23678714E-02
     433       0  0.43300000E+00  0.00000000E+00  0.45891280E-04  0.58411460E-02  0.23661429E-02
     434       0  0.43400000E+00  0.00000000E+00  0.45891280E-04  0.58405864E-02  0.23644144E-02
     435       0  0.43500000E+00  0.00000000E+00  0.45891280E-04  0.58400267E-02  0.23626859E-02
     436       0  0.43600000E+00  0.00000000E+00  0.45891280E-04  0.58394671E-02  0.23609574E-02
     437       0  0.43700000E+00  0.00000000E+00  0.45891280E-04  0.58389075E-02  0.23592289E-02
     438       0  0.43800000E+00  0.00000000E+00  0.45891280E-04  0.58383478E-02  0.23575004E-02
     439       0  0.43900000E+00  0.00000000E+00  0.45891280E-04  0.58377882E-02  0.23557719E-02
     440       0  0.44000000E+00  0.00000000E+00  0.45891280E-04  0.58372285E-02  0.23540434E-02
     441       0  0.44100000E+00  0.00000000E+00  0.45891280E-04  0.58366689E-02  0.23523149E-02
     442       0  0.44200000E+00  0.00000000E+00  0.45891280E-04  0.58361093E-02  0.23505864E-02
     443       0  0.44300000E+00  0.00000000E+00  0.45891280E-04  0.58355496E-02  0.23488579E-02
     444       0  0.44400000E+00  0.00000000E+00  0.45891280E-04  0.58349900E-02  0.23471294E-02
     445       0  0.44500000E+00  0.00000000E+00  0.45891280E-04  0.58344303E-02  0.23454009E-02
     446       0  0.44600000E+00  0.00000000E+00  0.45891280E-04  0.58338707E-02  0.23436724E-02
     447       0  0.44700000E+00  0.00000000E+00  0.45891280E-04  0.58333111E-02  0.23419439E-02
     448       0  0.44800000E+00  0.00000000E+00  0.45891280E-04  0.58327514E-02  0.23402154E-02
     449       0  0.44900000E+00  0.00000000E+00  0.45891280E-04  0.58321918E-02  0.23384869E-02
     450       0  0.45000000E+00  0.00000000E+00  0.45891280E-04  0.58316321E-02  0.23367583E-02
     451       0  0.45100000E+00  0.00000000E+00  0.45891280E-04  0.58310725E-02  0.23350298E-02
     452       0  0.45200000E+00  0.00000000E+00  0.45891280E-04  0.58305129E-02  0.23333013E-02
     453       0  0.45300000E+00  0.00000000E+00  0.45891280E-04  0.58299532E-02  0.23315728E-02
     454       0  0.45400000E+00  0.00000000E+00  0.45891280E-04  0.58293936E-02  0.23298443E-02
     455       0  0.45500000E+00  0.00000000E+00  0.45891280E-04  0.58288339E-02  0.23281158E-02
     456       0  0.45600000E+00  0.00000000E+00  0.45891280E-04  0.58282743E-02  0.23263873E-02
     457       0  0.45700000E+00  0.00000000E+00  0.45891280E-04  0.58277147E-02  0.23246588E-02
     458       0  0.45800000E+00  0.00000000E+00  0.45891280E-04  0.58271550E-02  0.23229303E-02
     459       0  0.45900000E+00  0.00000000E+00  0.45891280E-04  0.58265954E-02  0.23212018E-02
     460       0  0.46000000E+00  0.00000000E+00  0.45891280E-04  0.58260357E-02  0.23194733E-02
     461       0  0.46100000E+00  0.00000000E+00  0.45891280E-04  0.58254761E-02  0.23177448E-02
     462       0  0.46200000E+00  0.00000000E+00  0.45891280E-04  0.58249165E-02  0.23160163E-02
     463       0  0.46300000E+00  0.00000000E+00  0.45891280E-04  0.58243568E-02  0.23142878E-02
     464       0  0.46400000E+00  0.00000000E+00  0.45891280E-04  0.58237972E-02  0.23125593E-02
